|file_id|01|02|03|04|05|06|07|08|
|9_33_0.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|8_22_1.wav|0.0|0.0|0.528|0.0|0.466|0.0|0.005|0.001|
|5_23_4.wav|0.0|0.0|0.998|0.0|0.0|0.0|0.0|0.001|
|9_32_4.wav|0.0|0.0|0.0|0.0|0.001|0.0|0.007|0.992|
|7_26_1.wav|0.02|0.0|0.023|0.0|0.956|0.0|0.0|0.0|
|4_27_0.wav|0.994|0.001|0.0|0.0|0.005|0.0|0.0|0.0|
|10_38_0.wav|0.997|0.0|0.0|0.0|0.002|0.0|0.0|0.0|
|1_39_4.wav|0.0|0.001|0.456|0.004|0.008|0.0|0.53|0.0|
|3_37_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|10_33_2.wav|0.009|0.99|0.0|0.0|0.001|0.0|0.0|0.0|
|10_21_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|9_29_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|4_29_4.wav|0.0|0.0|0.823|0.0|0.001|0.0|0.001|0.174|
|10_35_3.wav|0.0|0.999|0.0|0.0|0.0|0.0|0.0|0.0|
|5_42_2.wav|0.992|0.0|0.007|0.0|0.0|0.0|0.0|0.0|
|8_42_4.wav|0.0|0.0|0.995|0.0|0.0|0.0|0.0|0.004|
|2_29_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|7_48_3.wav|0.945|0.0|0.05|0.004|0.0|0.001|0.0|0.0|
|5_43_2.wav|0.997|0.0|0.001|0.0|0.001|0.0|0.0|0.0|
|6_41_1.wav|0.003|0.0|0.977|0.0|0.019|0.0|0.0|0.0|
|5_45_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|1_30_1.wav|0.893|0.0|0.106|0.0|0.0|0.0|0.0|0.0|
|6_46_4.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|2_23_4.wav|0.001|0.0|0.998|0.0|0.0|0.0|0.0|0.0|
|1_26_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|2_35_4.wav|0.0|0.0|0.082|0.0|0.001|0.0|0.001|0.916|
|5_20_4.wav|0.001|0.0|0.425|0.0|0.521|0.001|0.004|0.048|
|1_23_3.wav|0.003|0.0|0.992|0.005|0.0|0.0|0.0|0.0|
|1_30_3.wav|0.045|0.001|0.446|0.508|0.0|0.001|0.0|0.0|
|1_45_0.wav|0.001|0.0|0.004|0.0|0.994|0.0|0.0|0.0|
|4_50_2.wav|0.001|0.016|0.0|0.0|0.983|0.0|0.001|0.0|
|3_46_3.wav|0.004|0.992|0.0|0.0|0.003|0.0|0.0|0.0|
|6_24_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|8_35_3.wav|0.002|0.001|0.035|0.962|0.0|0.0|0.0|0.0|
|5_35_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|1_44_3.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|9_33_3.wav|0.0|0.001|0.0|0.999|0.0|0.0|0.0|0.0|
|1_26_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|5_31_3.wav|0.001|0.934|0.0|0.021|0.0|0.0|0.044|0.0|
|3_50_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.956|0.043|
|2_24_1.wav|0.954|0.0|0.041|0.0|0.004|0.0|0.0|0.0|
|2_32_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|2_39_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|4_23_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|7_23_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|10_45_2.wav|0.0|0.998|0.0|0.0|0.0|0.0|0.001|0.0|
|7_35_0.wav|0.055|0.0|0.943|0.001|0.0|0.0|0.0|0.0|
|1_48_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_27_0.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|1_35_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|3_38_0.wav|0.622|0.001|0.001|0.0|0.376|0.0|0.0|0.0|
|5_34_2.wav|0.0|0.0|0.001|0.0|0.997|0.0|0.002|0.0|
|9_32_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|3_43_3.wav|0.001|0.998|0.0|0.0|0.001|0.0|0.0|0.0|
|4_23_1.wav|0.856|0.0|0.004|0.0|0.139|0.001|0.0|0.0|
|8_29_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|6_44_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|9_35_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_39_3.wav|0.0|0.0|0.001|0.999|0.0|0.0|0.0|0.0|
|7_35_3.wav|0.964|0.035|0.0|0.0|0.0|0.0|0.0|0.0|
|1_40_3.wav|0.001|0.999|0.0|0.0|0.0|0.0|0.0|0.0|
|10_50_3.wav|0.0|0.008|0.0|0.0|0.0|0.0|0.991|0.0|
|4_47_0.wav|0.0|0.0|0.0|0.999|0.0|0.0|0.0|0.0|
|7_25_2.wav|0.576|0.0|0.423|0.0|0.001|0.0|0.0|0.0|
|1_24_3.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|4_26_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|4_47_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|7_38_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|6_48_0.wav|0.141|0.0|0.855|0.0|0.002|0.0|0.0|0.0|
|6_45_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|8_20_4.wav|0.001|0.0|0.715|0.0|0.006|0.001|0.001|0.277|
|6_48_1.wav|0.0|0.0|0.001|0.0|0.999|0.0|0.0|0.0|
|6_35_4.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|4_49_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|8_39_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|4_30_1.wav|0.049|0.0|0.95|0.001|0.0|0.0|0.0|0.0|
|3_38_1.wav|0.0|0.0|0.0|0.0|0.999|0.0|0.001|0.0|
|10_47_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|10_34_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|3_49_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_26_4.wav|0.0|0.0|0.006|0.0|0.0|0.0|0.0|0.993|
|1_24_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_47_3.wav|0.0|0.0|0.0|0.999|0.0|0.0|0.0|0.0|
|1_24_0.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|9_31_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.001|0.999|
|4_40_4.wav|0.0|0.0|0.997|0.0|0.0|0.0|0.001|0.002|
|6_24_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|2_38_1.wav|0.02|0.0|0.001|0.0|0.979|0.0|0.0|0.0|
|3_38_3.wav|0.0|0.004|0.0|0.0|0.027|0.0|0.969|0.0|
|8_27_2.wav|0.01|0.0|0.973|0.0|0.016|0.0|0.0|0.0|
|6_24_0.wav|0.257|0.0|0.742|0.001|0.0|0.0|0.0|0.0|
|10_32_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|6_22_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|1_22_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|8_35_2.wav|0.996|0.0|0.004|0.0|0.0|0.0|0.0|0.0|
|7_24_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|10_26_1.wav|0.001|0.0|0.029|0.0|0.97|0.0|0.0|0.0|
|10_46_4.wav|0.0|0.0|0.993|0.0|0.001|0.0|0.001|0.004|
|2_44_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|1_41_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|10_26_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|8_50_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|2_36_4.wav|0.0|0.0|0.831|0.0|0.018|0.001|0.007|0.143|
|4_45_4.wav|0.0|0.0|0.995|0.001|0.0|0.0|0.0|0.003|
|4_50_3.wav|0.0|0.008|0.0|0.943|0.0|0.0|0.049|0.0|
|6_46_3.wav|0.0|0.999|0.0|0.0|0.0|0.0|0.0|0.0|
|10_44_2.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|3_50_3.wav|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|
|3_21_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|7_41_1.wav|0.0|0.0|0.001|0.0|0.998|0.0|0.0|0.0|
|2_46_1.wav|0.004|0.0|0.752|0.0|0.244|0.0|0.0|0.0|
|1_28_1.wav|0.921|0.001|0.025|0.0|0.051|0.001|0.0|0.001|
|7_39_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|9_44_3.wav|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|
|3_39_2.wav|0.0|0.0|0.034|0.0|0.964|0.0|0.001|0.001|
|5_26_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|7_32_3.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|7_37_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
|2_43_2.wav|0.001|0.0|0.998|0.0|0.001|0.0|0.0|0.0|
|8_25_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|10_44_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|4_29_0.wav|0.001|0.999|0.0|0.0|0.0|0.0|0.0|0.0|
|5_30_2.wav|0.975|0.001|0.009|0.015|0.0|0.0|0.0|0.0|
|6_49_0.wav|0.998|0.0|0.002|0.0|0.0|0.0|0.0|0.0|
|9_34_3.wav|0.0|0.004|0.0|0.995|0.0|0.0|0.0|0.0|
|9_22_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.01|0.99|
|6_24_1.wav|0.0|0.0|0.132|0.0|0.866|0.0|0.0|0.0|
|8_41_2.wav|0.981|0.0|0.019|0.0|0.0|0.0|0.0|0.0|
|7_44_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|6_49_4.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.001|
|1_34_3.wav|0.997|0.002|0.0|0.0|0.0|0.0|0.0|0.0|
|10_26_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|1_38_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|5_44_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|2_47_3.wav|0.928|0.001|0.011|0.059|0.0|0.0|0.0|0.0|
|5_25_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|1_26_1.wav|0.011|0.0|0.988|0.0|0.001|0.0|0.0|0.0|
|9_29_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
|3_27_4.wav|0.0|0.0|0.0|0.0|0.005|0.0|0.994|0.001|
|8_27_0.wav|0.749|0.001|0.001|0.0|0.247|0.0|0.0|0.0|
|1_50_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|3_41_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|6_38_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|4_43_0.wav|0.0|0.999|0.0|0.0|0.0|0.0|0.0|0.0|
|1_45_2.wav|0.094|0.0|0.901|0.0|0.004|0.0|0.0|0.0|
|6_29_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|6_35_1.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|10_42_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|8_41_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|8_25_2.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|1_39_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|6_35_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|8_38_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|7_40_0.wav|0.948|0.05|0.0|0.0|0.001|0.0|0.0|0.0|
|6_47_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|9_27_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|1_23_0.wav|0.888|0.0|0.049|0.0|0.062|0.0|0.0|0.0|
|6_50_2.wav|0.125|0.0|0.872|0.0|0.001|0.001|0.0|0.001|
|9_23_3.wav|0.001|0.0|0.999|0.001|0.0|0.0|0.0|0.0|
|10_22_2.wav|0.0|0.0|0.0|0.0|0.999|0.0|0.0|0.0|
|2_26_0.wav|0.75|0.0|0.241|0.0|0.008|0.0|0.0|0.0|
|6_46_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|5_48_3.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|1_47_3.wav|0.009|0.0|0.99|0.0|0.0|0.0|0.0|0.0|
|2_47_0.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|10_24_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|3_42_3.wav|0.0|0.0|0.987|0.0|0.01|0.0|0.002|0.0|
|3_38_2.wav|0.0|0.0|0.981|0.0|0.003|0.0|0.015|0.001|
|7_41_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
|6_43_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|7_49_3.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|4_22_4.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|10_34_2.wav|0.001|0.848|0.0|0.0|0.112|0.0|0.039|0.0|
|7_48_0.wav|0.988|0.0|0.011|0.0|0.0|0.0|0.0|0.0|
|9_49_2.wav|0.0|0.0|0.996|0.0|0.0|0.0|0.0|0.003|
|2_27_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|4_31_4.wav|0.005|0.013|0.769|0.19|0.001|0.001|0.02|0.002|
|4_32_1.wav|0.0|0.0|0.0|0.0|0.025|0.0|0.975|0.0|
|10_37_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|9_27_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|3_22_2.wav|0.0|0.0|0.001|0.0|0.0|0.0|0.003|0.995|
|7_20_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|2_35_0.wav|0.119|0.0|0.876|0.0|0.004|0.0|0.0|0.0|
|10_31_2.wav|0.0|0.0|0.0|0.0|0.002|0.0|0.998|0.0|
|5_46_4.wav|0.731|0.0|0.266|0.002|0.0|0.0|0.0|0.0|
|2_33_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|9_48_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_42_1.wav|0.0|0.0|0.997|0.0|0.002|0.0|0.0|0.0|
|8_24_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|10_23_0.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|6_28_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|3_34_2.wav|0.0|0.0|0.215|0.0|0.042|0.0|0.737|0.006|
|8_38_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|4_28_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|4_34_0.wav|0.0|0.231|0.0|0.0|0.006|0.0|0.762|0.0|
|8_23_3.wav|0.008|0.0|0.984|0.008|0.0|0.0|0.0|0.0|
|8_40_1.wav|0.0|0.001|0.005|0.0|0.741|0.0|0.251|0.001|
|2_47_1.wav|0.006|0.0|0.066|0.0|0.927|0.0|0.0|0.0|
|7_34_2.wav|0.0|0.0|0.996|0.0|0.0|0.0|0.0|0.003|
|9_47_2.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.999|
|2_46_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|7_26_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
|6_36_1.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|10_36_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|1_30_2.wav|0.021|0.0|0.978|0.0|0.0|0.0|0.0|0.0|
|8_46_0.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|8_46_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|5_32_1.wav|0.0|0.0|0.99|0.0|0.007|0.0|0.001|0.001|
|9_44_0.wav|0.527|0.001|0.002|0.0|0.47|0.001|0.0|0.001|
|9_44_2.wav|0.0|0.0|0.997|0.0|0.002|0.0|0.0|0.0|
|1_23_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|2_49_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|2_21_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|5_35_2.wav|0.971|0.0|0.028|0.001|0.0|0.0|0.0|0.0|
|5_38_2.wav|0.995|0.0|0.004|0.0|0.0|0.0|0.0|0.0|
|9_42_4.wav|0.0|0.0|0.002|0.0|0.0|0.0|0.0|0.997|
|7_30_2.wav|0.089|0.0|0.908|0.003|0.0|0.0|0.0|0.0|
|6_29_1.wav|0.429|0.001|0.002|0.0|0.567|0.0|0.0|0.0|
|5_29_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|4_25_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|9_34_0.wav|0.906|0.001|0.002|0.0|0.09|0.0|0.0|0.0|
|5_48_4.wav|0.0|0.0|0.991|0.0|0.0|0.0|0.0|0.008|
|7_28_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|9_22_2.wav|0.001|0.0|0.251|0.0|0.747|0.0|0.001|0.0|
|8_20_1.wav|0.266|0.001|0.0|0.0|0.732|0.0|0.0|0.0|
|2_34_3.wav|0.0|0.0|0.02|0.98|0.0|0.0|0.0|0.0|
|1_47_1.wav|0.04|0.0|0.96|0.0|0.0|0.0|0.0|0.0|
|4_40_0.wav|0.012|0.986|0.0|0.001|0.0|0.0|0.0|0.0|
|9_20_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|1_30_0.wav|0.943|0.0|0.056|0.001|0.0|0.0|0.0|0.0|
|9_39_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|9_45_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|1_37_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|10_33_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|4_34_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.001|0.998|
|1_38_3.wav|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|
|8_31_2.wav|0.002|0.997|0.0|0.0|0.0|0.0|0.0|0.0|
|4_22_1.wav|0.0|0.0|0.0|0.0|0.015|0.0|0.985|0.0|
|4_33_1.wav|0.037|0.003|0.0|0.0|0.96|0.0|0.0|0.0|
|3_34_3.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.999|0.0|
|4_30_4.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|2_28_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|1_20_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|7_23_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|5_24_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|3_36_4.wav|0.0|0.0|0.0|0.0|0.002|0.0|0.008|0.99|
|5_49_3.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|3_40_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.999|0.0|
|10_29_1.wav|0.977|0.0|0.003|0.0|0.019|0.0|0.0|0.0|
|6_31_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|5_33_3.wav|0.462|0.537|0.0|0.001|0.0|0.0|0.0|0.0|
|7_37_1.wav|0.001|0.0|0.025|0.0|0.974|0.0|0.0|0.0|
|3_23_3.wav|0.015|0.0|0.876|0.001|0.07|0.0|0.035|0.002|
|2_42_3.wav|0.001|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|10_43_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|2_38_3.wav|0.0|0.0|0.007|0.992|0.0|0.0|0.0|0.0|
|7_28_3.wav|0.035|0.964|0.0|0.0|0.0|0.0|0.0|0.0|
|5_49_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|7_44_3.wav|0.928|0.001|0.006|0.063|0.0|0.001|0.0|0.0|
|8_30_3.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|3_40_1.wav|0.0|0.0|0.0|0.0|0.001|0.0|0.999|0.0|
|2_20_0.wav|0.993|0.0|0.0|0.0|0.007|0.0|0.0|0.0|
|6_49_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|9_49_3.wav|0.013|0.0|0.985|0.001|0.0|0.0|0.0|0.0|
|3_34_1.wav|0.0|0.0|0.0|0.0|0.993|0.0|0.007|0.0|
|2_29_3.wav|0.561|0.002|0.181|0.254|0.0|0.001|0.0|0.0|
|4_34_1.wav|0.0|0.036|0.0|0.0|0.052|0.0|0.911|0.0|
|4_24_2.wav|0.963|0.0|0.034|0.0|0.002|0.0|0.0|0.0|
|5_22_1.wav|0.0|0.0|0.0|0.0|0.999|0.0|0.0|0.0|
|10_48_3.wav|0.03|0.969|0.0|0.001|0.0|0.0|0.0|0.0|
|6_34_2.wav|0.765|0.0|0.23|0.002|0.001|0.001|0.0|0.001|
|4_32_0.wav|0.0|0.001|0.0|0.0|0.001|0.0|0.998|0.0|
|4_44_3.wav|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|
|8_47_1.wav|0.024|0.0|0.975|0.001|0.0|0.0|0.0|0.0|
|6_31_0.wav|0.998|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|9_31_0.wav|0.814|0.181|0.001|0.001|0.002|0.0|0.0|0.0|
|3_26_3.wav|0.411|0.006|0.568|0.002|0.012|0.0|0.001|0.001|
|7_44_4.wav|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|
|2_38_4.wav|0.0|0.0|0.352|0.0|0.646|0.0|0.001|0.0|
|7_43_1.wav|0.0|0.0|0.0|0.0|0.999|0.0|0.0|0.0|
|3_43_2.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|2_48_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|1_23_4.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|8_50_4.wav|0.0|0.0|0.994|0.0|0.0|0.0|0.0|0.005|
|7_36_2.wav|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|
|8_20_3.wav|0.0|0.0|0.001|0.999|0.0|0.0|0.0|0.0|
|8_28_2.wav|0.989|0.0|0.01|0.0|0.0|0.0|0.0|0.0|
|5_40_3.wav|0.0|0.998|0.0|0.001|0.0|0.0|0.001|0.0|
|1_27_2.wav|0.002|0.0|0.051|0.0|0.946|0.0|0.0|0.0|
|6_33_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|6_20_2.wav|0.999|0.0|0.001|0.0|0.0|0.0|0.0|0.0|
|10_28_0.wav|0.999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|
|2_23_1.wav|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|
|10_38_3.wav|0.0|0.073|0.0|0.004|0.0|0.0|0.922|0.0|
|5_30_1.wav|0.002|0.0|0.996|0.001|0.0|0.0|0.0|0.0|
|4_36_3.wav|0.0|0.0|0.0|0.999|0.0|0.0|0.0|0.0|
|9_49_1.wav|0.0|0.0|0.424|0.0|0.57|0.002|0.002|0.002|
|5_27_0.wav|0.553|0.001|0.005|0.0|0.44|0.001|0.0|0.0|
|7_33_2.wav|0.0|0.0|0.999|0.0|0.0|0.0|0.0|0.0|
|1_28_0.wav|0.983|0.014|0.001|0.0|0.002|0.0|0.0|0.0|
